,idx,fcn,p0,p1,p2,p3,p4,s,x0,y0,I_max,sum,R_t,Int,err_Int
0,0,6609.960391824546,13.370950006609483,0.008659775637354547,0.00011539372575294068,-0.0020855782279780226,0.013577900559502878,1.0999999285365567,97.24313347551832,15.601779795002555,120.00000000000001,3542.0,88.79628434399719,944263.8758433799,0.00010031761656247029
1,1,9302.202886328476,6.997039914089342,-0.020829283161196158,-8.229004243342796e-05,0.0028407730777282626,0.004914631861165383,0.9658995551404279,34.113584835854695,140.60692921435884,93.0,2154.0,163.22548360868777,587156.020574298,0.001563806910521999
2,4,4844.645738423715,8.435301889043734,-0.0203841557718869,-7.609832470901406e-05,0.002447742456279243,0.07310618292032399,1.0223662781587322,4.035009166699367,109.41366114512124,47.00000000000002,1244.0,188.7230042072243,296230.8941350176,0.0008288743709046528
3,7,20645.443520131834,9.98108544430526,-0.003471546722993271,3.6436701205023606e-05,0.0003612202681627139,0.0010000001439145953,0.9000001176666479,20.627196737276524,-72.9756298474129,120.0,2922.0,73.16434627036587,728356.3269728848,0.0035741522764880657
4,8,6779.5941475152495,5.191300282517575,-0.020588192130604317,-0.00011504996360452593,0.00338902807113847,0.0010000013065622755,0.9000001647315846,-7.408872956511156,-68.5697639003568,52.99999999999998,1289.0,160.87267579328068,293888.0572573189,0.0012840066024286528
5,12,3646.689982131935,15.742062232349141,-0.010029941644712425,2.477459131873677e-06,0.0005826764859281188,0.0713279893812673,1.0678840909062297,158.26493916570095,-4.605223693870555,127.00000000000004,3177.0,157.2111313419263,982048.1610839347,0.0082686473552471
6,14,15691.624230761718,10.428558284444446,0.009353731112341612,5.8244626913220074e-05,-0.000815176774715533,0.0014767314839144825,1.0166876486905394,12.139510156272722,23.192552217619273,101.0,2164.0,84.34352898865448,512379.00000053213,0.0012399382817813859
7,23,15065.858982652813,11.367300899334797,0.008897115872015906,0.000123577602756851,-0.0016581844368366834,0.0010000003929825116,0.9000000768487633,42.5086319362855,-76.22462741127177,124.99999999999997,3204.0,73.21847408967221,812803.326806597,0.004391820410643996
8,25,5626.619915001151,5.2517322264761805,-0.02818553498669334,-0.0001391108739888348,0.004277574503176355,0.0010512324131734265,0.9164682645918358,-14.684216665828744,-164.76334067516765,65.0,1360.0,216.47026961224952,353560.31737969106,0.0015319446247966523
9,27,5809.520924146955,14.239655061457967,-0.015862091721229512,-2.4877102345908877e-05,0.0013832350977596942,0.07939428389619269,1.0377688294020029,115.97702358118892,119.24693046696447,152.00000000000003,3039.0,160.85736723569735,948262.8712167124,0.0038943076623104422
10,28,3311.0795999712986,5.671591080710082,-0.0075723940407681125,-6.0347647441651124e-05,0.0017888194805685273,0.001000140200664478,0.9000052657471012,7.126704599939534,140.67528361245854,34.000000000000014,1003.0000000000001,231.09692689648642,246454.15062755987,0.0007762285901765295
11,29,6391.111927437682,15.728894058001819,0.00879398494040326,0.00010522326010043223,-0.002064682087236465,0.02792779381721872,1.0997747297087561,103.17142676703338,-72.99932519331718,149.0,3378.0,111.36748725054363,953502.2978040996,0.001405830472337298
12,30,4302.9687585007205,5.711003477415599,-0.016528085994742026,-6.495757972781914e-05,0.0020769031463366647,0.03165890193583631,0.9467155041342223,14.397116091351622,33.5174291385859,35.999999999999986,1100.0000000000002,180.22352841194183,248739.1558148674,0.0003107412735440379
13,31,16824.710837131974,7.673826817190865,-0.016064344902746188,-6.081662407927906e-05,0.0024399625741140713,0.0010067726803033102,0.9194772436269836,15.172792922600157,-30.215449553795366,100.0,2346.0,72.15865026800321,561476.9927709867,0.0018154344873423031
14,32,7867.609806889426,17.55929504584569,-0.018613957588884084,-3.91680206649122e-05,0.001741108191114246,0.12927653977656803,1.098978570731639,98.47013610718244,114.1682865289869,145.00000000000003,3074.0,150.842319374405,897196.4682800994,0.0032306141567032542
