,idx,fcn,p0,p1,p2,p3,p4,s,x0,y0,I_max,sum,R_t,Int,err_Int
0,0,2684.131218274226,27.41795741182751,-0.024661442144086602,-6.823076769172175e-05,0.0028157226868139713,0.3087627781768778,1.0998298950988643,82.8034429065591,17.828138749265047,152.00000000000003,2060.0,147.9939771728566,549579.943686259,0.002578192776909849
1,1,1227.8378110195838,37.20764163531259,-0.014297897558994717,-4.341517687387984e-05,0.0017687414046812053,0.8680412588972706,0.9002510418233916,160.1148770872122,103.85099556024652,188.0,1589.0000000000002,346.57148087660073,516382.0896896694,0.005117325927593827
2,2,5621.402519921621,12.701420440074717,0.014602312498887222,0.0003290058536314604,-0.0035841156285733545,0.0010000000717959772,0.9000000473556394,32.055943515520056,-48.11036584113816,138.99999999999994,1981.0000000000002,99.0492924099915,514099.33759766247,0.0008348144052057783
3,5,4339.1821425760845,9.71176617969821,-0.007874749373141808,0.000152314645950613,-1.6185565016703124e-05,0.001000000158649159,0.9000000111667071,39.794033196724136,52.94838560818295,122.0,1881.0,119.43805147962688,485526.3629196132,0.0011058170486100138
4,6,1401.0892357176112,15.908472245546424,-0.0015309991530944,6.374582763656428e-06,0.00039959341913845816,0.05771953005222264,0.9156732801954535,149.11807951378495,-128.14101336581635,151.00000000000003,1489.0000000000005,355.92351716906825,509471.2078218267,0.0006619184860399956
5,8,1975.4608278065878,11.94397413096332,-0.011078484990699737,-6.342744666896428e-05,0.0028148750667758076,0.0010852687451359225,1.0586263627267551,132.78508770890508,79.19172599536873,146.99999999999997,1794.0,277.7831277039698,510115.3147127147,0.0004157215961774485
6,10,1659.2785899833998,12.139357401456884,-0.0018899060980908028,-1.3537118156335931e-05,0.0015461281914014554,0.001003305300837803,0.9000005813359522,155.13636782833834,-49.397578580341346,137.0,1656.0,302.1797833493167,481924.5971784325,0.003799344719044112
7,12,2853.5295269806775,14.52618589026905,0.018345415533791445,0.0002488020384914995,-0.0028521795573356336,0.0010793710245972788,0.9000304216825303,49.96719589732471,-90.31207754856707,155.99999999999994,1996.0,184.1307324758417,527447.9176379711,0.000914486341684638
8,14,8152.17219985131,9.717690616270701,-0.04526798330631157,-0.00021622960598477407,0.006411342376729298,0.12633232308280842,0.9000638084181551,-2.5827069210480036,-95.02755042104755,124.00000000000003,1519.0,160.38915118249113,382372.0949864682,0.0007328856895206706
9,17,1739.905403333431,11.8885783976585,-0.012091023875516431,-6.729807838427783e-05,0.002997444998260502,0.001000016132261089,0.9000663192954701,116.14052766516761,115.37792092185165,149.0,1795.0,294.7677213417371,522756.91327811516,0.00036887797636630214
10,20,1807.5337973620956,12.861537488890907,-0.0037383094931054384,-2.7026038120761873e-05,0.0018251982124585495,0.0010000233546812625,1.0999961945734775,140.16609360709333,-77.0873940575675,161.0,1800.0,287.03900184469705,520666.9610986331,0.007049103919637312
11,21,2175.8236945411622,11.35178172323037,-0.010319635592819822,-4.334507602954446e-05,0.002452301883110416,0.0018597632360408103,0.9097128350945412,156.38155817791602,97.12699798901845,131.00000000000003,1585.0000000000005,335.42886283830734,498366.5193383686,0.00536592546472231
12,23,6923.743692051445,9.237766383547896,-0.04248180821525825,-0.00030214046475308894,0.00843781922564111,0.0010000006176984144,0.9000005112346032,-7.493911020508862,13.788950676930396,134.00000000000006,1471.0000000000005,71.77819831181333,365607.51510829665,0.0007753145161885529
13,24,1310.0677170217643,10.407462545897307,-0.017508128107132193,-8.307030982513036e-05,0.003525071616922248,0.001000089958018326,0.900032284511583,148.7845697120158,-123.60214134009,125.0,1443.0000000000002,361.53389152609196,472035.33061690745,0.0003310707884182692
14,25,3104.4432589217654,24.708636129883555,-0.032707950606864176,-0.00011910909593724352,0.004036047734948506,0.35349202348796427,1.0977015061628888,45.97606755519999,-13.193287612333327,159.00000000000003,2054.0,80.31870436828522,533603.1766548413,0.0026101860263664303
15,28,2535.722398324598,12.276013227024151,0.002170220182573416,0.00013606302677546345,-0.0005868971745808968,0.0011545574342568764,0.9668113385554392,79.00542450512486,-17.21216174826895,140.00000000000003,2125.0,146.13660575831094,553875.9517250779,0.001089204010546109
16,29,2921.6697485688346,9.823730163824095,-0.02713000728135348,-0.00013791824732208128,0.004131856408876539,0.0464547488972724,0.9684493627409656,5.409411979905382,134.62532176115062,98.99999999999999,1223.0000000000002,248.85629787941875,318330.32145939954,0.0027758663224856095
17,33,7148.840259345894,53.72482869180345,-0.017148345707677714,-2.3648358985026883e-05,0.0017301725056965017,0.999999930332787,1.0999999905299955,15.878397693708488,6.349594299397795,188.00000000000006,1933.0,26.985561300228685,508670.7675620036,0.006457595395483268
18,35,8594.7256111673,12.071691312082466,-0.01760342782161638,-0.00010824706337684935,0.004282169297846837,0.0010095036704762218,1.0975387502553788,-0.6793502145007839,21.66414059218898,153.99999999999997,1623.0,54.02989050979097,411800.269138013,0.0007654583407292886
19,37,932.1088472515742,10.593260434319795,-0.015263741080525839,-7.914944802198587e-05,0.003106340646000642,0.004917187340140639,0.9010902956312012,149.97849162594184,168.43685573646297,116.0,1083.0,411.85415649353354,462046.1079152955,0.004777332679318874
20,39,3783.987399183666,9.315276686619745,-0.025399356896313376,-6.259571758418233e-05,0.003714692888857721,0.001069975477803518,1.0966183192011478,52.80024188771778,19.001082932669867,151.00000000000003,2061.0,110.44609153704806,532812.2807774687,0.005219237193301918
21,40,1675.4946489162028,13.630656314000566,0.0028206218200164386,0.0001593770117482663,-0.0013415619475050673,0.022231218884356356,0.900134153599311,69.02648050141127,-95.21580320615797,146.0,1950.0,213.02107548315496,521579.10868467926,0.0021551519352364934
22,43,1998.4035747653268,12.239188074686048,-0.014488725490984946,-6.750658309806395e-05,0.0024595813793543463,0.02742409372865555,0.9012248364292458,162.55905469341673,13.72765056346691,129.00000000000003,1775.0,303.63123249758087,520109.4836921379,0.005214631248172511
23,45,3944.246565496697,50.288079527897544,-0.01905761365518558,-7.748966110024057e-05,0.002565930096011398,0.9408262716248532,1.0999999268127494,18.312884852883588,162.05205642699727,151.99999999999997,1401.0,294.7375003121422,411288.872936353,0.004927142138989121
24,46,2601.5161554418128,14.089869709656977,0.005970023484073769,0.00012414866660783916,-0.0010487973405026907,0.005028026350876325,1.099635537171282,72.09342442088786,-58.06855185435174,150.0,2097.0,161.16712600279251,559488.8174898204,0.000602713772461759
25,54,4911.8613834479,6.459291245431653,-0.05610333909427251,-0.00034889186440360684,0.009870740993216373,0.0010000000810562928,0.900000000002564,-23.4493957853804,-125.74735581576955,123.99999999999997,1167.0,250.99548799928655,287114.97647366516,0.0003508627041608897
26,59,2050.3898593691288,13.264912739232916,0.000575878571580653,3.8117415394861345e-05,0.0005233214904955322,0.006341438078863023,0.9008127656950209,127.57810478920388,31.539094158732162,139.0,1986.0000000000002,236.76852263003627,543269.274566563,0.0029350500915669986
27,60,3834.457642227166,42.95170926990555,-0.014118028629057738,-7.030513638218874e-05,0.002144273841519089,0.6433730695391876,1.0977612600016844,-26.715921109144528,-158.30936446433705,145.99999999999994,1215.0000000000002,299.3725156916713,346127.62899322284,0.0015784640398571192
28,68,1781.0137112837804,39.464444314715294,-0.01955632007958305,-6.643523872727547e-05,0.002456078614142103,0.9999148212823545,0.9221921905321699,116.02458698773793,-83.92657011124317,153.0,1890.0000000000002,264.22197065535636,533232.2327114261,0.004962589877870127
29,78,8118.298346803289,13.403547449065023,-0.00559416220399331,-4.230252943918864e-05,0.0014149239176985088,0.025067893724168816,1.0974517617356854,-9.792161450703384,27.74183440031388,118.99999999999997,1314.0000000000005,109.59524742916547,330124.5733759671,0.002293206087049929
30,79,5659.172289255723,43.581348595026434,-0.018631564069578707,-3.35050233297644e-05,0.001998141031741902,0.7811868620329532,1.0600832938786637,17.133988541160218,-140.96335229928843,161.99999999999994,1757.0000000000002,243.69668610762847,488343.5505937296,0.0013746765703103112
31,80,7065.3642113873575,13.092235195058976,0.006725344497431963,0.00022447623264062566,-0.0016114192715196065,0.00100000039989844,0.9000000037403995,27.596669735175418,-47.00122532383249,158.99999999999991,1971.0,91.80908401645232,511351.0444127694,0.00612988052177324
32,83,10743.61102916199,7.99633602589217,-0.040779898624274724,-0.00024912576129398044,0.007343980229451566,0.0010000007881014515,0.9000000125353798,-9.087462687515426,-71.83150249452568,136.99999999999997,1482.0000000000005,130.00472547492265,377040.61658052955,0.00043885566166984406
33,90,2343.949749418886,53.91247120492515,-0.012866507342891784,-5.074328054795393e-05,0.0017473340770152413,0.9986976935571473,1.0999999858190814,15.662584204172276,169.65917218863413,127.99999999999994,1286.0,304.67077359989753,388917.5470659869,0.0003367701565692117
34,92,1517.910146525562,13.286212756563886,0.0076474249229796214,0.00013082695502092468,-0.0007101064341674245,0.0010000019107725472,0.9000006512970834,137.80628051315003,154.11722332541422,161.0,1358.0,375.5763646583741,496540.22988514695,0.0024283928699333213
35,94,5280.17568803429,67.28639822937905,0.042852053797299554,0.00028146254275863297,-0.006449732492631499,0.7427366806979606,1.0974390332773376,-24.916469623993994,-63.505526688104766,91.99999999999999,1024.0000000000002,174.3095377797784,287301.6973982621,0.0031718334066681564
36,96,3527.319179872353,14.626580634988507,-0.029420501611831972,-0.00010862229704318778,0.0037034394393059503,0.09545617074230027,1.0981084191736388,39.87538997513228,-148.84802887871464,167.00000000000006,1739.0000000000005,260.7936436088119,482358.38091587136,0.001264529381392085
