,idx,fcn,p0,p1,p2,p3,p4,s,x0,y0,I_max,sum,R_t,Int,err_Int
0,0,1955.7405379862942,40.48787141660925,-0.020745333992895677,-3.420133544349484e-05,0.002132613287453216,0.5245884165438192,1.0999929443048808,80.95947979412398,16.579257287005287,195.00000000000003,2337.0,147.9939771728566,625338.0766277149,0.000926874474257551
1,1,2246.4523162343835,15.543619232703254,0.0007327323611833426,-3.729275711856654e-05,0.0019906283053393965,0.0011001247140911944,0.9544783129374524,111.77734165406858,-107.83313598136017,220.99999999999991,2001.0,274.3457933120171,561270.5789844196,0.00045517923354611474
2,8,11186.102306096443,85.31166754583668,0.012663612743164994,0.00014111223454805642,-0.0022960073035473284,0.9107861738575751,1.099999714228893,-3.7534438314140357,-23.859735422589722,198.00000000000006,1900.0000000000002,62.73722812142723,535339.8369340402,0.0007244755051914447
3,15,1149.2958508102024,15.936635898180175,-0.018421375561141536,-8.70748680205108e-05,0.002926296942829095,0.06502345702435165,0.9321816192331308,118.96048907247538,-159.3988913850993,186.0,1590.0,353.81441553447195,542679.0847541277,0.0039050154638205978
4,18,1980.172842691355,16.035484380131358,0.0064562741943714076,0.00010405474508986259,0.00011298627416367326,0.0010000019380449656,0.900000349077493,79.99680084301872,165.49577339100915,200.00000000000006,1772.0,320.70621424599807,558361.7486865378,0.0003888241563252612
5,19,7311.676021439524,8.408889063227898,-0.04883584066307782,-0.00028503514105871153,0.00848685208500032,0.0010000000186529481,0.9000000017078021,29.072676048656493,138.90594159207262,184.0,1790.0,241.3798206463208,461497.7589751362,0.0005236893572965039
6,37,4441.928351055035,11.41829374363551,0.003431802541827688,-7.887341964473063e-05,0.001951405082503218,0.0034815271326406527,1.0999615827160472,-15.47890976605397,34.34222704806131,109.99999999999999,1042.0,165.5973718280577,253375.3695916089,0.0004458926515600956
7,39,1646.4509451881502,13.530753839567367,-0.012762719331254224,-7.133399238640195e-05,0.0032064936787915927,0.001203165296880831,0.9773903639814677,132.5010021570973,-165.33406595165272,190.0,1597.0000000000002,381.17469592038765,607165.3863767982,0.0005839515529093668
8,41,4209.6938026063235,6.599435049872648,-0.04280352644466564,-0.0002045755431409114,0.00608262100216744,0.07263077619651634,0.9000000029134855,-11.637750210865509,112.85494949791199,73.00000000000004,1016.0000000000002,244.8704487683232,245405.1508263872,0.0008103768325377694
9,44,2815.2788099225495,25.56102236220997,-0.022876795539036692,-5.6328609993818525e-05,0.002592659127951486,0.21277235518704107,1.0707960163768795,83.70028580301337,-14.450752693369694,212.00000000000003,2432.0,152.86161957653073,643585.886589635,0.0007196271807568388
10,46,6555.25629327665,56.82601209391602,-0.005236951267155321,-8.936362688873526e-06,0.0006971548276416595,0.9999554568508154,1.0999999999385173,-27.091537392394017,-87.08468827687464,131.99999999999997,1255.0000000000005,183.4197576080614,342178.9252706469,0.00037861413431431595
11,50,1742.210155022632,41.831950450294585,-0.013325379211491606,-4.3568859407790755e-05,0.0016708739700783046,0.43332571040508405,1.0999891473494023,169.80528044228961,96.49526554678289,178.00000000000003,1684.0000000000002,356.2892725539179,567358.2986076993,0.0006959077998184467
12,51,3231.739051703804,14.211312241303508,-0.004592537926916911,2.591523249645699e-06,0.0016184893208733638,0.001724198880823835,1.0999537720931203,101.96172754062461,14.42517580371136,170.00000000000003,2198.0,174.38868372600902,585347.9132332815,0.00781832961790735
