,idx,fcn,p0,p1,p2,p3,p4,s,x0,y0,I_max,sum,R_t,Int,err_Int
0,0,1600.596861499559,13.023369771340166,0.006843637510066636,0.00018986692694071414,-0.0012820054222282779,0.0010000200940070807,0.9000000766012948,79.01776689048395,14.780370356330254,142.00000000000003,1912.0000000000002,147.9939771728566,502574.52790013124,0.004604695399353126
1,4,6086.109658171782,8.426001077760093,-0.03190602659858622,-0.00021845358316684697,0.006047320573399458,0.009220424783227849,0.9595226183226697,-21.208421692772877,-100.2213049414558,104.99999999999999,1136.0000000000002,191.1485642033442,283063.5386280889,0.00038379255715788665
2,7,5544.8850116949625,17.85247913445148,-0.0351132972222532,-0.00017586820995076655,0.005037402783155267,0.2471304385584308,1.0737057521783724,-7.7825944767710515,40.242349474889075,112.99999999999999,1180.0,119.35952558149685,294726.8507986568,0.00048596645883603774
3,16,4204.702310314429,10.965936015665479,-0.01284418766151012,2.953667828061276e-05,0.0020109822781436445,0.0010002132140186036,0.900655601209425,37.80841856207054,-10.185651040878195,137.0,1868.0,62.47676763373726,483256.6281927703,0.0033833202048299815
4,17,1885.3334802108075,11.250472860496629,-0.009331141970155117,-3.3400132741234805e-05,0.0022436141401751602,0.0010001854834848973,1.0999549482194386,114.02879338248697,41.98130362265597,131.0,1769.0000000000002,212.85056168363758,477660.05866390414,0.006072090781312767
5,18,2589.673500879089,54.84009589525235,-0.008980950782868674,5.738454355385847e-05,8.126361111752116e-05,0.999939404372891,1.0999997841666678,56.776137255649246,-18.724680484749545,140.0,1899.0,97.92046220581274,510915.0339341037,0.006860785881540654
6,34,1247.6802737373114,9.039782809904528,-0.024278301351201317,-0.00011690012094576738,0.004343337909244754,0.0010463187992608186,0.9050556459341043,127.08816239139189,111.81866101085562,108.0,1497.0,307.34257074639044,438973.7062048275,0.006413224465286943
7,36,904.0863012246699,11.061869512303534,-0.0070691547965534346,-2.0798778857796132e-05,0.00196882302283046,0.0011219860581151613,0.9037555349951517,143.96416828376252,-62.59001450572803,116.0,1599.0,289.4196899521524,459619.1815470886,0.0040076880182966235
8,39,4630.6696329205615,5.601029652501199,-0.051605785215271094,-0.0002693085162162268,0.008090568562006649,0.001000000271400568,0.9000001643117276,3.7339871124619264,-100.22778316036768,125.00000000000003,1498.0,171.58748253369183,378508.0839779634,0.0029627652722754583
9,42,2893.403851036776,11.115661787548635,0.0005662138331401523,0.00015179130013937526,-0.0006636512456356469,0.0010000022021054804,0.9000000226488633,72.81073558023043,69.0215883438536,126.0,1914.0,178.8283366583719,503582.6598728196,0.001161765952048907
10,51,2130.95927107822,50.039441449379716,-0.0013293152425899752,-1.49937440977656e-05,0.0005167839804029726,0.7369964880139986,1.0998999960447264,-25.55684505947101,-153.42849065499215,127.99999999999996,1017.0000000000002,301.70202360773123,296635.97573876206,0.0030121052616566835
11,56,4850.116939196537,13.338033170424202,0.009670407236887541,0.00020293461881667774,-0.0015205543168894434,0.0010138486334919051,0.9002307531594154,24.655066886878238,-29.725718724778005,155.99999999999994,1802.0000000000002,66.00806867989701,464045.96260882245,0.0066840679699701755
12,59,1072.8590141665704,26.36134581652555,-0.02031493491137686,-6.213821611946863e-05,0.0023291844373425482,0.3270066272346208,1.099993730046418,166.98327918418929,93.71500755914349,121.00000000000003,1402.0000000000002,352.0562055936523,469743.6204930771,0.0027404676703909753
13,67,833.7095954037571,36.65884462462898,-0.02543998039309831,-8.51098935528292e-05,0.0030146447583522637,0.9375641193610526,1.061406824385421,120.60819146245255,146.35258999487496,147.0,1357.0,340.0085020407578,447450.63031825016,0.0014653837666407307
14,72,4962.297531510007,11.308209109817003,-0.020175550167425328,-0.00011641360322265322,0.003505124836968766,0.01590122571231994,1.0994468174451655,-0.6391042357892546,-155.76473697641035,131.99999999999994,1390.0000000000002,273.9629113675791,385094.2337369168,0.0012740590653216068
15,75,2614.774630786133,21.94449517708574,-0.021682801049751215,-7.803702052734169e-05,0.00270906699792507,0.20510431389303838,1.088231071062256,70.54612186938613,162.7078191201852,124.00000000000003,1442.0,302.7359749748946,447683.779000514,0.0006540405651728701
16,76,4391.3801637223,6.166730006804788,-0.04858914151459481,-0.00032056297216563417,0.008731908817064862,0.001002619885547328,0.9028909088272087,-11.120829198359349,65.19112505701096,91.99999999999999,1113.0,144.17369941806308,264258.5970425779,0.00030156860829904687
17,82,1903.722479703696,11.685358744865981,-0.008395196294606408,-3.1216133256049553e-05,0.002140952084485504,0.0010000250299471265,1.0875214004691816,111.412960541182,40.54471155293981,139.0,1903.0000000000005,207.07541371046446,511382.56515480275,0.006186298675922991
18,83,1210.0234301898083,11.985790732922052,0.003828268275730723,5.601314834767966e-05,0.0001632827971744158,0.0010956066715973579,1.0039781047003973,151.13065803140324,108.76662096025325,135.0,1472.0000000000005,339.5680316004438,478059.94322648365,0.005053302684482119
19,85,2719.208289098678,12.357833039243427,0.015271401402777305,0.00021771936447554873,-0.0024608590777404266,0.0010000000324304583,0.9000000059206196,68.46084943370768,121.25272082037918,135.0,1652.0,243.8978285778699,450722.97908083897,0.0005071929631323985
20,92,1067.7145711082965,11.435673397614476,-0.004707497648555122,-1.0049298063049141e-05,0.001207782100220848,0.009078005442962136,0.9495774877818676,112.85863580078674,-165.44954739135088,112.0,1313.0000000000002,360.25423098695177,468400.58725368005,0.0006951887707386736
21,94,4468.862136024258,9.750123705372483,-0.03580370187882678,-0.00024793967734667986,0.007409958449762218,0.0010000087077404328,0.9000028966362772,-20.89559086907244,-124.97643743325912,129.00000000000003,1305.0000000000005,228.39131794190425,341627.72671726556,0.000790434058517725
22,95,2048.6305232276763,11.281174379299486,-0.005155214481613885,3.30027990536877e-05,0.0010125283342059645,0.0023680768482927635,1.0343427734249833,84.75866067783566,79.91796502168177,129.0,1814.0000000000002,205.04274896957463,488676.83425194747,0.0020230381739720846
23,98,1890.6824942977469,13.023626131420663,0.0019706774427448574,-9.45800470368075e-06,0.001270282403558113,0.0010026155676453625,1.0998670953499687,158.63804641990131,22.425091233323275,131.00000000000003,1564.0,296.15550610049445,455580.7473041458,0.005122279291662896
24,100,2697.794596444285,54.45149017433787,-0.021457892672017465,-6.410328738812615e-05,0.0026155819366834115,0.9551151882006275,1.0999998425844475,82.81738253604935,19.893162869747297,181.99999999999997,1935.0,147.9939771728566,522770.773451435,0.005918933213918537
25,101,2616.8850766674423,13.912899943836543,-0.005670494859115544,-5.354553202303318e-06,0.0019239723955704784,0.0010606545520447938,1.0999973001226424,85.04145000119611,74.44109620486928,195.0,2076.0,198.0955070792874,557524.0916116842,0.00037678838265683967
26,103,9850.345115557218,15.78895994998919,-0.006480874984994081,-0.00010599476737624487,0.0026850051959031724,0.0234680617045079,1.0258345800873707,33.81628872110362,-27.513019835038993,168.0,1438.0000000000002,114.44205283413086,362045.0581485623,0.0016414177641809191
27,104,4417.988718042798,42.49123113721565,-0.020696092442274314,-5.9320445176259843e-05,0.0025386252192767076,0.5270989831721653,1.0848720490353538,0.33143824794716836,51.553595639459424,173.0,2056.0,91.46381140769556,554569.4529976508,0.0008687305326546199
28,105,4223.559527549236,10.264422288201125,-0.02373609619241004,-0.0001494110184866957,0.0050522666672046315,0.001000010559687467,0.9000009266761931,-123.49306302423764,46.52240443327756,127.0,1482.0,227.18188465139556,393873.4603446078,0.0005494084229430707
29,107,5095.445335663947,12.149232953992229,0.009779365293007792,6.587613975923824e-05,0.0001475057961748668,0.0018190278601258316,0.9080258789612352,-79.09364903329104,9.732039854467967,110.99999999999999,1202.0000000000002,165.61487331082313,304436.11440654285,0.00011863877292141861
30,112,2835.330704823993,44.46071166959431,-0.019097870894372242,-7.749018904554393e-05,0.0025320338406507816,0.9955650766466166,1.0998976203158604,147.37355956516322,-64.30272711285066,116.0,1130.0,300.8401361936269,325380.4594914978,0.004368674347451099
31,114,4835.818396042431,26.924099464928688,-0.03400467538131982,-0.00014824248747190934,0.004566459401327159,0.5314882800773817,1.099861631389063,80.07919022390841,-34.94050939440386,132.00000000000003,1316.0,169.78606063219678,337044.82995695394,0.00041047791131412076
32,117,1072.4526830692162,18.415105484768713,0.01490200832445079,6.0711670720720665e-05,-0.0012076030455965908,0.013875357734024815,1.0967154738768456,72.45831685366328,158.76141391849455,184.00000000000006,1734.0,315.3580622102438,539923.6257879196,0.006099553743165086
33,119,2592.2503473168063,28.303946830296244,-0.019229113580251766,-3.523643176726877e-05,0.0020339244813920047,0.26178386703683837,1.0915597755094097,45.2065534891891,57.89928740550155,169.99999999999997,2120.0,125.30568138855476,561654.6688260079,0.001817866984157035
34,124,2484.765358448902,9.39228352228999,-0.03043169523576428,-0.00012805271697285172,0.0049700065564538655,0.0010039127165686152,0.9093097963422166,74.85411963327138,57.76219298717154,159.0,2086.0,163.57454491160902,545825.3017441953,0.00715594963695837
35,125,2629.0114846162537,15.155171413271662,0.007848593306392329,0.0001286603295403591,-0.000597770068518227,0.0017477724974021796,1.0968017001640966,99.83970562909644,24.93301924061189,171.0,1962.0,178.44395200255457,518802.58271379315,0.0009051234188478322
36,126,804.170470953757,12.451839645081286,-0.017216421440121803,-9.819614985638278e-05,0.003402905149903581,0.01185178650305593,0.9087274288778275,-159.57335640957808,167.02444152649036,152.0000000000001,1208.0000000000005,405.147855963721,541040.3476091905,0.0043191812222814485
37,127,2065.9084166507873,14.034101993660952,-0.0021279551848778317,1.1859380051474289e-07,0.0018037274052696906,0.001000051151526383,0.9000026281167691,150.66535070170102,111.4956181705538,194.0,1599.0000000000002,339.72676957961374,500234.89704410656,0.0070666597631083294
38,128,4927.043170399099,13.854169221402868,-0.03833057964637499,-0.0001830993790098522,0.005355216300487935,0.15539312751808854,1.084649013037446,60.15456998280683,-32.815927088981894,116.00000000000003,1282.0,151.54158653402703,315059.0265140898,0.0022662572019985366
39,132,1046.1396068103513,57.3498357291633,-0.009465959105714761,-2.4152745603593733e-05,0.001157058102052542,0.899724527899353,1.0658520173168813,111.07273781322044,154.92046661902293,173.0,1553.0,346.2370306047578,532339.2382332451,0.003725085778906359
40,135,2210.1829992048133,13.687678208330833,0.00042754382886800663,0.00010938945458595928,0.0002206578955844653,0.001007874144660369,0.900000496122453,12.376543089579696,86.43843132472794,169.00000000000009,2095.0,154.65805101177244,549230.0058970457,0.003804458270554853
41,137,2686.5015027386585,35.72783592208584,-0.020467953831158417,-5.841680782336247e-05,0.00241941808741527,0.4433514353382766,1.0998716185242774,132.16043192886713,18.56835350839884,170.0,1807.0000000000002,231.34455139520793,504868.7181780982,0.0005207607336833332
42,138,1714.249240487655,16.399545200573296,0.019649525541801136,0.0001375246019005641,-0.0016838909629940946,0.0016268567414961198,0.9750712666581219,-60.919527030590814,149.105332218904,168.0,1895.0000000000005,283.9806019449216,564764.717033205,0.0005619179179998119
43,148,2320.453174076323,14.076552149576093,-0.012401745404015247,-8.993893137631633e-05,0.0030693350588024615,0.01740682374252496,0.9029212527205076,-139.47218608770314,93.35129333692396,170.0,1649.0,301.3752056971509,476504.49480194366,0.0009028607985045733
44,150,6369.29594757552,5.832064724932251,-0.06181690586672711,-0.00037994037163868917,0.010387139029845558,0.0010000000004525735,0.9000000111060107,48.83500760994928,-16.39670976696927,141.00000000000003,1525.0,116.87562436231089,368617.54702619486,0.00456156416803033
45,153,8220.82202325919,57.95347412877183,-0.020760669136305383,-9.814408657501094e-05,0.003037000920986784,0.9999986222466096,1.0999999897150212,60.541272947825675,-23.605921778526707,216.00000000000006,1722.0000000000005,116.72793217653604,453153.68775103847,0.00038669529592280476
46,155,1654.6271003953166,18.849633793116492,-0.01211745898286139,-3.1336617563144557e-05,0.0014824966785234879,0.07844989225151597,1.0738077746276373,112.60318694225167,153.96425174709952,164.0,1633.0,337.1837442419192,551103.3026941564,0.001100062361232619
47,157,2746.751096708218,29.94840336383803,-0.01400439771660485,-4.82133118290929e-06,0.0012349555741846328,0.2586934216127516,1.093380351660565,-9.897243647910047,92.9992358382407,175.00000000000006,2158.0,156.45499533734932,577287.8206324895,0.0020654968925419917
48,158,8445.794799058382,22.723905326159144,-0.017954269121195375,-8.47158936139623e-05,0.00277142383403192,0.15829812245365357,1.0429897434363546,35.99520185972617,-25.34666872497453,168.0,1527.0,93.3586172581835,396501.0395992544,0.0030684622490441404
49,168,2054.412438504804,9.920247454438258,-0.029636191138311535,-0.00014913493753559645,0.005264465775713833,0.0010000264403886296,0.900000285973865,136.89612453968556,52.6898427283182,147.99999999999997,1902.0,256.5054033115287,519211.95475688844,0.00046764164501930487
50,169,1701.1202839542593,21.211026784615004,-0.0051029409790254434,-1.7731523124583792e-05,0.0009081229402596305,0.12554344750707933,0.9389610431446753,118.61059119072708,152.64675155240758,201.0,1560.0000000000002,352.38134037573553,516488.3688222094,0.0028344675466983743
51,170,1746.7311622447778,19.522073432225064,-0.01640419378286753,-5.774971194815702e-05,0.00216035348082135,0.12053987760283287,1.0091287866529202,167.27220948318453,109.10327094042185,182.0,1605.0,357.47692144388844,545227.1492147435,0.004382949193929314
52,172,3547.666097959592,11.570246739677826,-0.017245071965941067,-0.00010429843010776566,0.0033625423888853073,0.019255440719998664,0.9033630684896603,159.17014040130786,-18.434701191485264,137.99999999999997,1493.0,286.6346347593221,425977.78190286434,0.00048744566757265295
53,175,4256.666292484879,11.608781220119935,-0.01054318620201486,-1.2886263117618376e-05,0.0024452966341597573,0.0021890049849813405,0.9000050055685772,106.13580594310679,-25.64788011189167,140.99999999999997,1609.0000000000002,201.63471539682843,419446.73928192386,0.005530741376774839
54,180,2367.0891488633083,13.733343993962366,-0.01469646081508209,-9.69116204165359e-05,0.0030992901139871814,0.02410666882997499,0.9614203452510399,-166.3185944336637,78.94726246165085,176.0,1427.0,331.05892553592327,432196.5011450094,0.00012709570012417893
55,188,4537.56348715253,16.573762163489715,-0.024294736938904243,-0.00011138505241935539,0.003407265950362826,0.1331945328813406,1.090140039356582,-81.72875384819211,10.671143298536082,127.00000000000007,1251.0000000000002,158.0396271422139,320215.26258120814,0.002845558767055549
56,189,2516.1799474292156,9.007676702094125,-0.027471743335238295,-9.344390153513308e-05,0.0042251274494706755,0.0010332100437682847,0.9595129680508802,-31.33311926567581,85.0373855154543,143.0,2056.0,154.29751268455365,537335.9899533157,0.005256658368536421
57,190,5913.0732418164625,7.7036116726655335,-0.05676331818492424,-0.0003707024346876671,0.010207673043591388,0.0010000002598629667,0.900000002267074,-75.07779582683696,26.305195756854157,158.00000000000009,1581.0000000000002,148.57342406581333,387842.0884974762,0.0005332408762723818
