,idx,fcn,p0,p1,p2,p3,p4,s,x0,y0,I_max,sum,R_t,Int,err_Int
0,0,2132.025331937137,30.12187282557488,-0.033007909312916445,-0.00010886327887732037,0.003821207050581205,0.9983280166911378,1.099349565631136,83.02148345790496,13.29582156947032,91.99999999999999,1659.0000000000005,147.9939771728566,434293.73248605384,0.0019139697312543086
1,1,2308.596182643616,7.8156329608677915,-0.02191472847970437,-7.952986822225416e-05,0.003419239592234502,0.0010418015158395134,1.0999999189010499,71.21513801687739,-122.77498130058919,93.00000000000003,1473.0000000000002,253.84504943764415,413258.9692026845,0.003501589652489173
2,5,1388.4202823984563,13.482414643077757,-0.019747461242678652,-6.012827411295274e-05,0.00234793744144386,0.16895914836436834,0.9000000155161867,108.64666081823866,130.73241044933988,89.0,1323.0,290.27285209092497,406651.0303742707,0.0037979403193387773
3,7,1005.4163374097486,11.164641936756425,0.01589259856783084,0.00014012516824103138,-0.0019037055625273527,0.0010000000659720813,0.9000000000595761,147.55063067935842,35.2105828745996,105.00000000000003,1448.0,285.063046333982,420849.86154644744,0.0003027080504418092
4,10,1216.81825410705,33.06218982211634,-0.022511814661940632,-7.180178850190357e-05,0.0026329839796464033,0.7428406860606568,1.058771537275948,99.76112392950513,-127.62236019558834,117.00000000000001,1365.0000000000002,289.4746465184818,409988.95281881804,0.0006861844551523371
5,12,4126.710123450044,24.042608488711036,-0.03976469131139186,-0.00016123574083562448,0.0050662796512034565,0.7009833048995207,1.099962853031371,17.87956910266516,-62.412444746393476,97.0,1418.0000000000005,107.88838614026257,367816.0512093661,0.0005630626573944076
6,13,1028.5290827292306,10.89794401977634,0.009763198387543533,0.0001149962761987643,-0.0010999338272877392,0.00104977780813306,0.9745886493709607,139.34577533342576,-30.475029355263388,95.99999999999997,1460.0000000000002,270.3508555343593,416001.65435730235,0.0024566209641342374
7,16,3699.4018369879286,18.67071056389358,-0.03795002775612507,-0.00015368792473980915,0.004826582436085791,0.38017861735248,1.079913918927781,40.4500594586774,47.226532670351546,91.0,1588.0000000000002,108.08762809063764,405381.6176107282,0.001335549311096352
8,17,1264.520645050654,8.814149765637325,-0.01721836140133302,-6.273610063347383e-05,0.0023747175721697826,0.013327742332502269,1.0804107592345868,83.85633888789322,-139.2402477362301,82.00000000000003,1345.0000000000002,299.7575831768064,399127.3356593624,0.00040885741342585637
9,21,2281.007840255458,11.119698672635403,-0.02103536533486591,-0.00012089992464245417,0.0035536119393664825,0.05707571033897154,0.9275317748089834,18.169039886394163,149.90042391744538,92.99999999999999,1089.0,280.3180939661405,292128.9081624087,0.0013347695175977316
10,22,2885.3793970900897,8.208887617350168,-0.027523921030778234,-0.00012323933546182873,0.004043888365991002,0.023938696069137896,0.9247364966343916,54.73186100916783,130.66308232688246,91.0,1370.0000000000005,241.535140197529,372039.2747102233,0.0007257015390860697
11,31,3706.883496018014,6.682829315841521,-0.04195577457048708,-0.0002604826621432959,0.006995659290270228,0.016996055449997702,0.93449583816582,2.4106066248234606,37.68011870032255,90.0,1123.0000000000002,121.89505318038957,269973.06086663273,0.0037836150276751718
12,35,2152.513260827927,21.72927849645173,-0.03196803976663057,-0.00010760734381330122,0.003743898190952078,0.6555121424934205,1.0276499047671193,76.59831993230378,-42.15989440915749,95.0,1568.0000000000005,161.73633895522676,404180.3352329677,0.0015328392687427635
13,36,2693.7288062922257,7.036845927618662,-0.030718113492423302,-0.0001509037406396909,0.004543681151646885,0.018259156377490867,1.0268140307609814,19.40949971517166,114.88529496716805,69.0,1140.0,217.82564086096474,295083.38222672074,0.0002960964486955833
14,37,4291.866289793442,24.77929922600941,-0.027728673314846367,-9.9317881642524e-05,0.0034144810872700896,0.40051250604843625,1.0909042370938984,17.32885252166879,7.927381933031947,117.00000000000003,1518.0000000000005,24.099651821966226,392393.06830521015,0.003214433696552832
15,38,1498.299780650328,12.844249157744681,-0.02395614685735099,-8.05726975531698e-05,0.0029085472909048515,0.18714238867877395,0.9000030514555615,145.10785783374905,83.27947451799935,86.00000000000004,1323.0000000000002,308.6158278410231,395477.5372327542,0.004039683608924906
16,42,1712.3259539482567,9.479184457481304,-0.01204730435283314,-1.6167342354167289e-06,0.0010673073415700162,0.02360412798722943,1.0999999888837964,89.81358955966853,89.62755323908691,80.0,1424.0000000000002,230.3260012265224,390603.33286361326,0.0007954235487983418
17,44,2612.6615376862846,18.261949066645744,-0.007012935776216382,-2.304039597260778e-05,0.0010106661623751425,0.12143691261676462,1.0555337224750287,19.95888989658991,154.17577562921196,101.99999999999999,1092.0000000000002,278.5032275070221,312831.8263562658,0.0016284053550253766
18,55,866.5439031536617,9.370085229700065,-0.0022120622779926266,2.0630763287841133e-05,0.0008700257984270866,0.0010000400894793601,0.9000080488822593,152.30086561008414,-109.94974134587927,87.99999999999997,1179.0000000000002,348.38401212598717,385315.0048800207,0.0007288516334078773
19,57,2633.232792766714,8.467804798606371,-0.00010784146667593692,0.00017864637524634715,-0.0011868070842662004,0.0010000681102402698,0.9000010512748087,45.424183285719344,53.302238249745756,82.00000000000001,1522.0000000000005,120.09866687640626,391989.29032695404,0.0012266258153778645
20,59,2201.732919756094,34.41226006808862,-0.026327773761896187,-8.0311088970997e-05,0.0029668752932506723,0.9679337050971696,1.0987264693168484,93.04318607496137,57.3115531687759,90.0,1532.0000000000002,198.90098333593022,412346.9810743506,0.0023627118985688755
21,60,4382.904997587021,9.01952143713347,-0.026242097967448808,-0.000155960434410037,0.004282622753853104,0.027574414560435124,1.0798069471269596,-4.8390806777038335,28.972850676442558,80.0,1034.0000000000002,107.07068066702482,253531.03683883528,0.001233865821527947
22,61,755.3948955691864,10.126457043322713,0.0014685803046792093,1.663927165986696e-05,0.0005881780473393723,0.0015515037663215384,1.0424584922319953,164.06633295437493,-86.5034360459556,88.00000000000001,1202.0000000000002,344.48754373561894,389047.56656722166,0.0009026558406176124
23,63,1307.4235045207636,9.395235488156517,-0.012913575412857635,-2.3761277963129617e-05,0.0016774289130645542,0.024425361363224884,0.9074262322986603,140.5135231760941,49.95578042414127,88.00000000000003,1402.0000000000005,266.8802153345392,401348.9161192451,0.002863062623877196
24,64,1454.546418945116,21.653123928722763,-0.02473328224288983,-8.201850714354722e-05,0.0029361872333271335,0.45936498482627197,0.9928398669157975,117.2565999353383,-131.10324842198105,94.00000000000003,1251.0000000000002,320.61755402036243,391378.69023128547,0.0023041084799383937
